Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
44,44,1,1
225,205,24,25
929,819,115,140
2798,2354,485,625
5091,3695,1402,2027
5774,3217,2534,4561
4475,1638,2937,7498
2949,661,2187,9685
1727,234,1456,11141
975,94,846,11987
528,41,488,12475
295,19,252,12727
160,8,143,12870
83,4,81,12951
41,2,44,12995
21,4,24,13019
11,0,10,13029
6,0,5,13034
5,0,1,13035
2,0,3,13038
2,0,0,13038
2,0,0,13038
1,0,1,13039
0,0,1,13040
