Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
101,100,0,0
563,514,52,52
2124,1825,264,316
4554,3483,1053,1369
5860,3573,2267,3636
5041,2131,2950,6586
3334,846,2553,9139
2006,342,1670,10809
1127,133,1012,11821
619,55,563,12384
335,24,308,12692
167,5,173,12865
86,5,86,12951
48,3,41,12992
23,0,25,13017
12,0,11,13028
8,0,4,13032
4,0,4,13036
1,0,3,13039
0,0,1,13040
