Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1430
48,47,0,1430
2000,1975,23,1453
11787,10774,987,2440
5870,9,5926,8366
2945,0,2925,11291
1522,0,1423,12714
756,0,766,13480
383,0,373,13853
187,0,196,14049
91,0,96,14145
43,0,48,14193
22,0,21,14214
12,0,10,14224
9,0,3,14227
6,0,3,14230
5,0,1,14231
3,0,2,14233
1,0,2,14235
1,0,0,14235
1,0,0,14235
0,0,1,14236
