Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1431
46,46,1,1432
1856,1831,21,1453
11859,10913,910,2363
5972,14,5901,8264
3010,0,2962,11226
1510,0,1500,12726
710,0,800,13526
369,0,341,13867
168,0,201,14068
90,0,78,14146
41,0,49,14195
24,0,17,14212
12,0,12,14224
7,0,5,14229
4,0,3,14232
1,0,3,14235
0,0,1,14236
