Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1432
48,47,0,1432
1943,1923,28,1460
11797,10824,970,2430
5965,9,5841,8271
3012,0,2953,11224
1508,0,1504,12728
750,0,758,13486
394,0,356,13842
201,0,193,14035
99,0,102,14137
51,0,48,14185
27,0,24,14209
18,0,9,14218
5,0,13,14231
2,0,3,14234
1,0,1,14235
1,0,0,14235
1,0,0,14235
0,0,1,14236
