Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
43,43,1,1425
1770,1749,22,1447
11858,10990,902,2349
5938,29,5949,8298
2967,0,2971,11269
1501,0,1466,12735
783,0,718,13453
389,0,394,13847
200,0,189,14036
100,0,100,14136
44,0,56,14192
24,0,20,14212
10,0,14,14226
7,0,3,14229
4,0,3,14232
3,0,1,14233
1,0,2,14235
0,0,1,14236
