Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
63,62,0,1424
2620,2583,26,1450
11461,10166,1325,2775
5726,0,5735,8510
2799,0,2927,11437
1388,0,1411,12848
673,0,715,13563
361,0,312,13875
181,0,180,14055
80,0,101,14156
42,0,38,14194
25,0,17,14211
16,0,9,14220
8,0,8,14228
2,0,6,14234
2,0,0,14234
0,0,2,14236
