Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
47,46,0,1424
1919,1900,28,1452
11815,10858,962,2414
5922,7,5900,8314
3000,0,2922,11236
1467,0,1533,12769
696,0,771,13540
349,0,347,13887
166,0,183,14070
87,0,79,14149
47,0,40,14189
22,0,25,14214
12,0,10,14224
4,0,8,14232
3,0,1,14233
1,0,2,14235
0,0,1,14236
