Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
42,41,0,1424
1800,1780,22,1446
11888,10972,884,2330
5929,18,5977,8307
2951,0,2978,11285
1483,0,1468,12753
767,0,716,13469
381,0,386,13855
193,0,188,14043
100,0,93,14136
58,0,42,14178
32,0,26,14204
19,0,13,14217
8,0,11,14228
3,0,5,14233
2,0,1,14234
2,0,0,14234
0,0,2,14236
