Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
60,59,0,0
2703,2672,29,29
12875,11504,1332,1361
6386,0,6489,7850
3256,0,3130,10980
1601,0,1655,12635
791,0,810,13445
391,0,400,13845
197,0,194,14039
94,0,103,14142
47,0,47,14189
24,0,23,14212
12,0,12,14224
9,0,3,14227
3,0,6,14233
1,0,2,14235
1,0,0,14235
0,0,1,14236
