Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
57,56,0,0
2622,2595,30,30
12871,11583,1334,1364
6457,1,6415,7779
3276,0,3181,10960
1681,0,1595,12555
836,0,845,13400
433,0,403,13803
219,0,214,14017
109,0,110,14127
58,0,51,14178
26,0,32,14210
13,0,13,14223
7,0,6,14229
4,0,3,14232
2,0,2,14234
0,0,2,14236
