Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
56,56,1,1
2557,2539,38,39
12938,11639,1258,1297
6407,1,6532,7829
3221,0,3186,11015
1634,0,1587,12602
787,0,847,13449
400,0,387,13836
198,0,202,14038
98,0,100,14138
48,0,50,14188
29,0,19,14207
16,0,13,14220
8,0,8,14228
2,0,6,14234
1,0,1,14235
0,0,1,14236
