Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
56,56,1,1
2602,2572,26,27
12940,11607,1269,1296
6432,0,6508,7804
3190,0,3242,11046
1598,0,1592,12638
797,0,801,13439
398,0,399,13838
189,0,209,14047
99,0,90,14137
44,0,55,14192
22,0,22,14214
13,0,9,14223
4,0,9,14232
4,0,0,14232
2,0,2,14234
1,0,1,14235
0,0,1,14236
