Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
45,44,0,1424
2119,2095,21,1445
13159,12086,1046,2491
6492,10,6677,9168
3188,0,3304,12472
1605,0,1583,14055
791,0,814,14869
389,0,402,15271
210,0,179,15450
113,0,97,15547
44,0,69,15616
24,0,20,15636
12,0,12,15648
7,0,5,15653
4,0,3,15656
2,0,2,15658
1,0,1,15659
0,0,1,15660
