Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1429
21,21,1,1430
87,79,13,1443
679,628,36,1479
3197,2869,351,1830
9027,7400,1570,3400
6350,1814,4491,7891
3166,0,3184,11075
1555,0,1611,12686
759,0,796,13482
387,0,372,13854
181,0,206,14060
92,0,89,14149
45,0,47,14196
23,0,22,14218
15,0,8,14226
11,0,4,14230
7,0,4,14234
2,0,5,14239
0,0,2,14241
