Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
17,16,0,1424
80,74,11,1435
635,586,31,1466
3591,3247,291,1757
9395,7640,1836,3593
5973,1252,4674,8267
3015,1,2959,11226
1464,0,1551,12777
764,0,700,13477
404,0,360,13837
206,0,198,14035
99,0,107,14142
51,0,48,14190
19,0,32,14222
8,0,11,14233
4,0,4,14237
1,0,3,14240
0,0,1,14241
