Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
23,23,1,1425
104,91,10,1435
882,823,45,1480
3755,3311,438,1918
9567,7724,1912,3830
5612,844,4799,8629
2741,0,2871,11500
1342,0,1399,12899
655,0,687,13586
302,0,353,13939
149,0,153,14092
85,0,64,14156
42,0,43,14199
17,0,25,14224
6,0,11,14235
0,0,6,14241
