Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
17,17,1,1425
74,66,9,1434
595,558,37,1471
2922,2630,303,1774
9065,7574,1431,3205
6468,1969,4566,7771
3269,2,3201,10972
1654,0,1615,12587
793,0,861,13448
388,0,405,13853
184,0,204,14057
80,0,104,14161
45,0,35,14196
21,0,24,14220
13,0,8,14228
7,0,6,14234
4,0,3,14237
3,0,1,14238
2,0,1,14239
0,0,2,14241
