Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
17,17,1,1425
72,65,10,1435
488,459,43,1478
2665,2425,248,1726
8781,7438,1322,3048
6729,2402,4454,7502
3350,10,3389,10891
1686,0,1664,12555
771,0,915,13470
396,0,375,13845
206,0,190,14035
105,0,101,14136
45,0,60,14196
25,0,20,14216
14,0,11,14227
6,0,8,14235
3,0,3,14238
2,0,1,14239
0,0,2,14241
