Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
23,22,0,1424
94,82,11,1435
718,665,41,1476
3337,2974,355,1831
9394,7764,1707,3538
6007,1309,4696,8234
2936,0,3071,11305
1466,0,1470,12775
736,0,730,13505
376,0,360,13865
178,0,198,14063
87,0,91,14154
39,0,48,14202
20,0,19,14221
14,0,6,14227
7,0,7,14234
3,0,4,14238
2,0,1,14239
1,0,1,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
0,0,1,14241
