Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
24,23,0,1424
69,59,14,1438
538,507,38,1476
2856,2601,283,1759
8804,7357,1409,3168
6646,2266,4424,7592
3326,3,3323,10915
1672,0,1654,12569
830,0,842,13411
418,0,412,13823
210,0,208,14031
103,0,107,14138
43,0,60,14198
25,0,18,14216
14,0,11,14227
7,0,7,14234
5,0,2,14236
2,0,3,14239
2,0,0,14239
1,0,1,14240
1,0,0,14240
0,0,1,14241
