Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
16,15,0,0
85,77,8,8
655,613,43,51
3810,3510,355,406
10503,8617,1924,2330
6672,1408,5239,7569
3273,0,3399,10968
1665,0,1608,12576
828,0,837,13413
396,0,432,13845
196,0,200,14045
93,0,103,14148
40,0,53,14201
21,0,19,14220
13,0,8,14228
7,0,6,14234
3,0,4,14238
1,0,2,14240
1,0,0,14240
0,0,1,14241
