Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
17,16,0,0
105,97,9,9
875,827,57,66
4645,4210,440,506
10775,8443,2313,2819
6159,647,5263,8082
3084,0,3075,11157
1542,0,1542,12699
770,0,772,13471
384,0,386,13857
197,0,187,14044
97,0,100,14144
48,0,49,14193
24,0,24,14217
15,0,9,14226
9,0,6,14232
4,0,5,14237
3,0,1,14238
0,0,3,14241
