Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
25,24,0,0
96,89,18,18
805,760,51,69
4230,3827,402,471
10913,8748,2065,2536
6408,792,5297,7833
3159,0,3249,11082
1603,0,1556,12638
818,0,785,13423
413,0,405,13828
188,0,225,14053
95,0,93,14146
44,0,51,14197
25,0,19,14216
12,0,13,14229
8,0,4,14233
4,0,4,14237
0,0,4,14241
