Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
18,18,1,1425
113,103,8,1433
819,764,58,1491
4655,4258,422,1913
10779,8394,2270,4183
6085,703,5397,9580
3002,0,3083,12663
1541,0,1461,14124
741,0,800,14924
384,0,357,15281
190,0,194,15475
94,0,96,15571
47,0,47,15618
24,0,23,15641
9,0,15,15656
5,0,4,15660
4,0,1,15661
2,0,2,15663
1,0,1,15664
0,0,1,15665
